id,kfold,sentiment,rf_lsa_pred
1360,0,0,0.43
1361,0,0,0.21
1362,0,0,0.31
1363,0,1,0.57
1364,0,1,0.62
1365,0,1,0.59
1366,0,0,0.31
1367,0,1,0.63
1368,0,1,0.595
1369,0,1,0.66
1370,0,0,0.315
1371,0,0,0.305
1372,0,0,0.315
1373,0,0,0.415
1374,0,1,0.71
1375,0,0,0.12
1376,0,1,0.715
1377,0,1,0.715
1378,0,0,0.565
1379,0,0,0.53
1380,0,0,0.415
1381,0,0,0.54
1382,0,1,0.695
1383,0,0,0.475
1384,0,1,0.7
1385,0,0,0.19
1386,0,1,0.765
1387,0,0,0.335
1388,0,0,0.195
1389,0,1,0.625
1390,0,0,0.33
1391,0,0,0.245
1392,0,0,0.445
1393,0,0,0.525
1394,0,0,0.06
1395,0,0,0.39
1396,0,1,0.805
1397,0,0,0.665
1398,0,1,0.425
1399,0,1,0.52
1400,0,0,0.425
1401,0,1,0.56
1402,0,1,0.76
1403,0,0,0.275
1404,0,0,0.475
1405,0,0,0.215
1406,0,0,0.535
1407,0,0,0.485
1408,0,0,0.095
1409,0,0,0.685
1410,0,0,0.285
1411,0,1,0.62
1412,0,1,0.545
1413,0,0,0.275
1414,0,0,0.52
1415,0,1,0.86
1416,0,0,0.105
1417,0,0,0.285
1418,0,1,0.41
1419,0,1,0.585
1420,0,1,0.695
1421,0,0,0.35
1422,0,0,0.41
1423,0,0,0.07
1424,0,1,0.56
1425,0,0,0.345
1426,0,1,0.765
1427,0,1,0.42
1428,0,0,0.495
1429,0,1,0.58
1430,0,1,0.675
1431,0,0,0.42
1432,0,1,0.78
1433,0,0,0.4
1434,0,1,0.845
1435,0,1,0.625
1436,0,0,0.245
1437,0,0,0.265
1438,0,1,0.695
1439,0,0,0.72
1440,0,0,0.43
1441,0,1,0.505
1442,0,1,0.75
1443,0,1,0.75
1444,0,1,0.78
1445,0,0,0.43
1446,0,1,0.735
1447,0,0,0.495
1448,0,0,0.275
1449,0,1,0.855
1450,0,1,0.875
1451,0,1,0.78
1452,0,1,0.525
1453,0,1,0.645
1454,0,1,0.745
1455,0,1,0.76
1456,0,0,0.19
1457,0,1,0.59
1458,0,0,0.52
1459,0,0,0.5
1460,0,1,0.385
1461,0,0,0.28
1462,0,0,0.65
1463,0,0,0.355
1464,0,1,0.505
1465,0,1,0.48
1466,0,0,0.145
1467,0,0,0.575
1468,0,0,0.525
1469,0,1,0.675
1470,0,1,0.625
1471,0,1,0.45
1472,0,0,0.22
1473,0,1,0.645
1474,0,1,0.765
1475,0,0,0.155
1476,0,0,0.17
1477,0,0,0.385
1478,0,1,0.795
1479,0,1,0.81
1480,0,0,0.315
1481,0,1,0.3
1482,0,0,0.385
1483,0,0,0.24
1484,0,0,0.395
1485,0,0,0.395
1486,0,1,0.715
1487,0,1,0.815
1488,0,0,0.27
1489,0,1,0.765
1490,0,1,0.745
1491,0,1,0.595
1492,0,0,0.195
1493,0,1,0.71
1494,0,0,0.5
1495,0,0,0.66
1496,0,1,0.69
1497,0,1,0.725
1498,0,1,0.56
1499,0,0,0.19
1500,0,1,0.66
1501,0,0,0.2
1502,0,0,0.045
1503,0,1,0.41
1504,0,1,0.665
1505,0,0,0.22
1506,0,0,0.285
1507,0,1,0.76
1508,0,0,0.39
1509,0,1,0.37
1510,0,1,0.675
1511,0,0,0.28
1512,0,1,0.74
1513,0,1,0.765
1514,0,1,0.755
1515,0,1,0.595
1516,0,0,0.205
1517,0,0,0.335
1518,0,0,0.57
1519,0,1,0.845
1520,0,1,0.665
1521,0,0,0.57
1522,0,1,0.65
1523,0,0,0.085
1524,0,0,0.58
1525,0,0,0.365
1526,0,1,0.8
1527,0,0,0.38
1528,0,0,0.195
1529,0,0,0.225
1530,0,0,0.31
1531,0,0,0.265
1532,0,1,0.635
1533,0,0,0.54
1534,0,1,0.58
1535,0,1,0.535
1536,0,1,0.855
1537,0,0,0.38
1538,0,1,0.57
1539,0,0,0.355
1540,0,1,0.38
1541,0,1,0.815
1542,0,1,0.45
1543,0,0,0.255
1544,0,0,0.225
1545,0,1,0.725
1546,0,0,0.415
1547,0,0,0.17
1548,0,1,0.415
1549,0,1,0.665
1550,0,0,0.45
1551,0,0,0.29
1552,0,1,0.765
1553,0,0,0.62
1554,0,0,0.575
1555,0,1,0.68
1556,0,0,0.155
1557,0,0,0.48
1558,0,0,0.13
1559,0,0,0.515
1560,0,0,0.445
1561,0,1,0.745
1562,0,1,0.61
1563,0,1,0.69
1564,0,0,0.47
1565,0,1,0.795
1566,0,0,0.23
1567,0,0,0.19
1568,0,1,0.43
1569,0,0,0.4
1570,0,1,0.43
1571,0,1,0.695
1572,0,1,0.805
1573,0,0,0.415
1574,0,0,0.295
1575,0,0,0.75
1576,0,1,0.73
1577,0,0,0.47
1578,0,1,0.805
1579,0,0,0.725
1580,0,0,0.145
1581,0,1,0.58
1582,0,1,0.845
1583,0,0,0.355
1584,0,0,0.51
1585,0,1,0.485
1586,0,0,0.555
1587,0,1,0.45
1588,0,1,0.65
1589,0,1,0.8
1590,0,1,0.635
1591,0,0,0.39
1592,0,0,0.135
1593,0,0,0.605
1594,0,1,0.52
1595,0,0,0.645
1596,0,0,0.48
1597,0,1,0.56
1598,0,0,0.18
1599,0,1,0.685
1600,0,0,0.39
1601,0,0,0.375
1602,0,0,0.11
1603,0,1,0.645
1604,0,0,0.485
1605,0,0,0.185
1606,0,0,0.41
1607,0,0,0.375
1608,0,0,0.3
1609,0,1,0.645
1610,0,1,0.675
1611,0,0,0.25
1612,0,1,0.73
1613,0,1,0.675
1614,0,1,0.77
1615,0,1,0.445
1616,0,0,0.22
1617,0,1,0.765
1618,0,1,0.705
1619,0,0,0.315
1620,0,1,0.525
1621,0,0,0.275
1622,0,1,0.46
1623,0,1,0.48
1624,0,0,0.345
1625,0,0,0.26
1626,0,0,0.24
1627,0,1,0.885
1628,0,1,0.63
1629,0,0,0.41
1630,0,1,0.53
1631,0,1,0.615
1632,0,0,0.345
1633,0,0,0.34
1634,0,0,0.675
1635,0,1,0.71
1636,0,1,0.53
1637,0,0,0.51
1638,0,1,0.855
1639,0,0,0.415
1640,0,1,0.505
1641,0,1,0.555
1642,0,0,0.785
1643,0,0,0.405
1644,0,1,0.445
1645,0,0,0.11
1646,0,1,0.47
1647,0,1,0.64
1648,0,1,0.585
1649,0,1,0.51
1650,0,0,0.25
1651,0,1,0.78
1652,0,0,0.215
1653,0,1,0.515
1654,0,0,0.41
1655,0,1,0.445
1656,0,0,0.245
1657,0,1,0.835
1658,0,0,0.445
1659,0,1,0.655
1660,0,0,0.11
1661,0,1,0.685
1662,0,0,0.22
1663,0,0,0.495
1664,0,1,0.91
1665,0,0,0.37
1666,0,0,0.43
1667,0,1,0.625
1668,0,1,0.705
1669,0,1,0.68
1670,0,0,0.695
1671,0,0,0.155
1672,0,0,0.305
1673,0,0,0.365
1674,0,1,0.52
1675,0,0,0.385
1676,0,0,0.205
1677,0,0,0.315
1678,0,0,0.66
1679,0,1,0.87
1680,0,1,0.735
1681,0,0,0.61
1682,0,1,0.84
1683,0,0,0.385
1684,0,0,0.395
1685,0,1,0.445
1686,0,1,0.58
1687,0,1,0.815
1688,0,0,0.195
1689,0,0,0.44
1690,0,0,0.23
1691,0,0,0.255
1692,0,0,0.34
1693,0,0,0.605
1694,0,1,0.78
1695,0,0,0.595
1696,0,1,0.54
1697,0,1,0.36
1698,0,1,0.67
1699,0,1,0.86
1700,0,1,0.805
1701,0,0,0.175
1702,0,1,0.54
1703,0,1,0.495
1704,0,0,0.49
1705,0,1,0.7
1706,0,1,0.855
1707,0,0,0.255
1708,0,0,0.32
1709,0,0,0.385
1710,0,1,0.675
1711,0,1,0.44
1712,0,0,0.37
1713,0,0,0.665
1714,0,0,0.325
1715,0,1,0.755
1716,0,1,0.62
1717,0,0,0.39
1718,0,0,0.355
1719,0,0,0.645
1720,0,1,0.68
1721,0,1,0.25
1722,0,0,0.27
1723,0,0,0.405
1724,0,1,0.385
1725,0,0,0.295
1726,0,0,0.42
1727,0,1,0.485
1728,0,1,0.905
1729,0,1,0.745
1730,0,0,0.13
1731,0,0,0.385
1732,0,0,0.46
1733,0,0,0.425
1734,0,0,0.535
1735,0,0,0.375
1736,0,1,0.55
1737,0,1,0.375
1738,0,1,0.54
1739,0,1,0.71
1740,0,0,0.35
1741,0,1,0.38
1742,0,1,0.55
1743,0,0,0.2
1744,0,0,0.525
1745,0,1,0.505
1746,0,1,0.665
1747,0,1,0.78
1748,0,1,0.815
1749,0,1,0.575
1750,0,1,0.87
1751,0,1,0.525
1752,0,0,0.43
1753,0,0,0.315
1754,0,0,0.335
1755,0,0,0.385
1756,0,0,0.37
1757,0,1,0.73
1758,0,0,0.195
1759,0,1,0.88
1760,0,0,0.65
1761,0,1,0.61
1762,0,0,0.24
1763,0,1,0.76
1764,0,0,0.2
1765,0,0,0.655
1766,0,1,0.455
1767,0,1,0.55
1768,0,0,0.25
1769,0,1,0.775
1770,0,0,0.2
1771,0,0,0.185
1772,0,1,0.765
1773,0,0,0.28
1774,0,0,0.75
1775,0,0,0.24
1776,0,0,0.245
1777,0,0,0.375
1778,0,0,0.205
1779,0,1,0.68
1780,0,0,0.425
1781,0,0,0.19
1782,0,1,0.4
1783,0,1,0.54
1784,0,1,0.805
1785,0,0,0.175
1786,0,1,0.475
1787,0,1,0.53
1788,0,1,0.635
1789,0,0,0.505
1790,0,0,0.215
1791,0,0,0.465
1792,0,1,0.835
1793,0,1,0.68
1794,0,1,0.48
1795,0,1,0.505
1796,0,1,0.525
1797,0,0,0.165
1798,0,0,0.45
1799,0,1,0.705
1800,0,0,0.105
1801,0,1,0.52
1802,0,0,0.085
1803,0,1,0.69
1804,0,1,0.57
1805,0,0,0.185
1806,0,0,0.305
1807,0,1,0.385
1808,0,1,0.285
1809,0,1,0.645
1810,0,0,0.325
1811,0,0,0.565
1812,0,1,0.725
1813,0,0,0.325
1814,0,0,0.375
1815,0,0,0.185
1816,0,0,0.375
1817,0,0,0.36
1818,0,1,0.86
1819,0,1,0.71
1820,0,1,0.74
1821,0,0,0.295
1822,0,1,0.55
1823,0,0,0.285
1824,0,1,0.595
1825,0,0,0.505
1826,0,0,0.15
1827,0,1,0.505
1828,0,0,0.35
1829,0,1,0.765
1830,0,1,0.675
1831,0,1,0.655
1832,0,0,0.375
1833,0,1,0.45
1834,0,1,0.605
1835,0,1,0.415
1836,0,1,0.44
1837,0,1,0.64
1838,0,0,0.375
1839,0,0,0.405
1840,0,1,0.7
1841,0,1,0.86
1842,0,1,0.38
1843,0,0,0.33
1844,0,0,0.335
1845,0,0,0.405
1846,0,1,0.515
1847,0,1,0.5
1848,0,1,0.805
1849,0,1,0.8
1850,0,1,0.585
1851,0,1,0.69
1852,0,1,0.685
1853,0,1,0.785
1854,0,1,0.71
1855,0,0,0.59
1856,0,0,0.485
1857,0,0,0.795
1858,0,0,0.3
1859,0,0,0.24
1860,0,0,0.495
1861,0,0,0.35
1862,0,0,0.185
1863,0,1,0.525
1864,0,1,0.475
1865,0,0,0.25
1866,0,0,0.395
1867,0,0,0.295
1868,0,1,0.495
1869,0,1,0.575
1870,0,0,0.29
1871,0,1,0.805
1872,0,0,0.35
1873,0,0,0.26
1874,0,0,0.805
1875,0,0,0.205
1876,0,0,0.16
1877,0,1,0.75
1878,0,1,0.725
1879,0,0,0.275
1880,0,1,0.655
1881,0,1,0.655
1882,0,1,0.825
1883,0,1,0.75
1884,0,0,0.17
1885,0,1,0.63
1886,0,0,0.345
1887,0,1,0.655
1888,0,0,0.3
1889,0,1,0.9
1890,0,1,0.685
1891,0,0,0.14
1892,0,1,0.585
1893,0,1,0.665
1894,0,1,0.525
1895,0,1,0.715
1896,0,0,0.375
1897,0,0,0.175
1898,0,0,0.145
1899,0,0,0.185
1900,0,0,0.145
1901,0,0,0.31
1902,0,0,0.255
1903,0,1,0.72
1904,0,1,0.465
1905,0,1,0.41
1906,0,0,0.155
1907,0,1,0.55
1908,0,0,0.35
1909,0,0,0.035
1910,0,0,0.64
1911,0,0,0.515
1912,0,1,0.645
1913,0,0,0.52
1914,0,0,0.315
1915,0,1,0.555
1916,0,1,0.735
1917,0,0,0.305
1918,0,0,0.32
1919,0,1,0.62
1920,0,1,0.81
1921,0,0,0.33
1922,0,1,0.745
1923,0,0,0.28
1924,0,1,0.605
1925,0,0,0.18
1926,0,0,0.32
1927,0,1,0.68
1928,0,1,0.4
1929,0,0,0.58
1930,0,1,0.62
1931,0,1,0.43
1932,0,0,0.61
1933,0,1,0.46
1934,0,0,0.48
1935,0,0,0.46
1936,0,0,0.56
1937,0,0,0.525
1938,0,1,0.515
1939,0,0,0.325
1940,0,1,0.52
1941,0,0,0.205
1942,0,0,0.51
1943,0,0,0.175
1944,0,0,0.215
1945,0,0,0.405
1946,0,1,0.73
1947,0,1,0.795
1948,0,1,0.575
1949,0,0,0.505
1950,0,0,0.51
1951,0,1,0.815
1952,0,1,0.625
1953,0,0,0.535
1954,0,0,0.21
1955,0,0,0.385
1956,0,1,0.615
1957,0,1,0.42
1958,0,0,0.385
1959,0,1,0.58
1960,0,0,0.355
1961,0,0,0.435
1962,0,0,0.39
1963,0,1,0.53
1964,0,1,0.5
1965,0,0,0.39
1966,0,1,0.82
1967,0,1,0.555
1968,0,0,0.305
1969,0,0,0.305
1970,0,1,0.65
1971,0,1,0.77
1972,0,1,0.555
1973,0,1,0.525
1974,0,1,0.8
1975,0,1,0.525
1976,0,0,0.305
1977,0,1,0.44
1978,0,1,0.27
1979,0,1,0.345
1980,0,0,0.14
1981,0,0,0.245
1982,0,1,0.77
1983,0,1,0.85
1984,0,1,0.685
1985,0,1,0.325
1986,0,0,0.11
1987,0,0,0.295
1988,0,1,0.785
1989,0,0,0.37
1990,0,0,0.635
1991,0,0,0.25
1992,0,1,0.85
1993,0,1,0.575
1994,0,0,0.535
1995,0,1,0.475
1996,0,1,0.715
1997,0,0,0.31
1998,0,0,0.345
1999,0,0,0.155
2000,0,1,0.66
2001,0,1,0.635
2002,0,1,0.635
2003,0,0,0.235
2004,0,1,0.815
2005,0,0,0.205
2006,0,1,0.755
2007,0,1,0.805
2008,0,0,0.42
2009,0,1,0.555
2010,0,1,0.875
2011,0,0,0.255
2012,0,0,0.415
2013,0,0,0.44
2014,0,1,0.84
2015,0,1,0.695
2016,0,0,0.545
2017,0,0,0.29
2018,0,1,0.765
2019,0,1,0.55
2020,0,0,0.55
2021,0,1,0.595
2022,0,0,0.18
2023,0,1,0.705
2024,0,0,0.335
2025,0,1,0.815
2026,0,1,0.665
2027,0,0,0.165
2028,0,1,0.575
2029,0,1,0.79
2030,0,0,0.175
2031,0,0,0.165
2032,0,0,0.185
2033,0,0,0.48
2034,0,0,0.19
2035,0,1,0.745
2036,0,0,0.325
2037,0,0,0.33
2038,0,1,0.795
2039,0,0,0.255
2040,0,0,0.615
2041,0,1,0.61
2042,0,1,0.83
2043,0,0,0.14
2044,0,1,0.85
2045,0,0,0.505
2046,0,0,0.485
2047,0,1,0.485
2048,0,0,0.24
2049,0,0,0.395
2050,0,0,0.14
2051,0,1,0.84
2052,0,0,0.415
2053,0,1,0.395
2054,0,1,0.855
2055,0,1,0.595
2056,0,0,0.25
2057,0,0,0.44
2058,0,0,0.29
2059,0,0,0.43
2060,0,1,0.77
2061,0,1,0.745
2062,0,1,0.35
2063,0,0,0.2
2064,0,1,0.485
2065,0,0,0.775
2066,0,0,0.46
2067,0,0,0.18
2068,0,0,0.215
2069,0,1,0.595
2070,0,0,0.215
2071,0,1,0.735
2072,0,0,0.42
2073,0,0,0.325
2074,0,0,0.505
2075,0,1,0.435
2076,0,1,0.55
2077,0,0,0.555
2078,0,1,0.52
2079,0,0,0.48
2080,0,1,0.745
2081,0,0,0.235
2082,0,0,0.11
2083,0,0,0.135
2084,0,0,0.425
2085,0,0,0.315
2086,0,0,0.19
2087,0,0,0.33
2088,0,1,0.725
2089,0,1,0.6
2090,0,1,0.73
2091,0,0,0.295
2092,0,0,0.23
2093,0,1,0.655
2094,0,1,0.88
2095,0,0,0.595
2096,0,0,0.245
2097,0,1,0.87
2098,0,1,0.87
2099,0,1,0.815
2100,0,0,0.285
2101,0,0,0.54
2102,0,1,0.7
2103,0,1,0.835
2104,0,0,0.22
2105,0,0,0.42
2106,0,0,0.14
2107,0,1,0.825
2108,0,0,0.22
2109,0,1,0.555
2110,0,0,0.39
2111,0,1,0.33
2112,0,1,0.3
2113,0,1,0.755
2114,0,1,0.53
2115,0,1,0.725
2116,0,1,0.555
2117,0,0,0.29
2118,0,0,0.145
2119,0,0,0.435
2120,0,1,0.775
2121,0,0,0.58
2122,0,1,0.47
2123,0,0,0.39
2124,0,1,0.755
2125,0,0,0.465
2126,0,1,0.73
2127,0,0,0.445
2128,0,1,0.52
2129,0,0,0.34
2130,0,1,0.72
2131,0,0,0.425
2132,0,0,0.23
2133,0,0,0.265
2134,0,0,0.42
2135,0,1,0.515
2136,0,0,0.53
2137,0,0,0.37
2138,0,0,0.25
2139,0,1,0.815
2140,0,1,0.635
2141,0,0,0.31
2142,0,1,0.7
2143,0,0,0.795
2144,0,0,0.545
2145,0,0,0.325
2146,0,0,0.605
2147,0,1,0.62
2148,0,1,0.785
2149,0,1,0.66
2150,0,0,0.255
2151,0,1,0.535
2152,0,0,0.465
2153,0,1,0.83
2154,0,1,0.59
2155,0,1,0.195
2156,0,1,0.64
2157,0,0,0.345
2158,0,0,0.39
2159,0,1,0.65
2160,0,0,0.27
2161,0,0,0.31
2162,0,0,0.32
2163,0,0,0.24
2164,0,1,0.6
2165,0,1,0.665
2166,0,1,0.825
2167,0,0,0.57
2168,0,1,0.665
2169,0,0,0.235
2170,0,0,0.34
2171,0,0,0.355
2172,0,1,0.465
2173,0,1,0.62
2174,0,0,0.455
2175,0,0,0.31
2176,0,1,0.77
2177,0,0,0.22
2178,0,1,0.775
2179,0,0,0.36
2180,0,0,0.415
2181,0,0,0.355
2182,0,0,0.525
2183,0,1,0.81
2184,0,1,0.775
2185,0,1,0.74
2186,0,1,0.915
2187,0,0,0.18
2188,0,1,0.39
2189,0,0,0.39
2190,0,0,0.27
2191,0,1,0.675
2192,0,1,0.435
2193,0,0,0.195
2194,0,1,0.63
2195,0,1,0.85
2196,0,1,0.73
2197,0,1,0.78
2198,0,0,0.26
2199,0,1,0.725
2200,0,0,0.26
2201,0,1,0.685
2202,0,0,0.435
2203,0,0,0.365
2204,0,1,0.635
2205,0,1,0.58
2206,0,1,0.69
2207,0,0,0.605
2208,0,0,0.435
2209,0,1,0.63
2210,0,1,0.495
2211,0,0,0.295
2212,0,0,0.38
2213,0,1,0.825
2214,0,0,0.485
2215,0,0,0.31
2216,0,1,0.52
2217,0,1,0.6
2218,0,0,0.365
2219,0,1,0.65
2220,0,1,0.74
2221,0,0,0.575
2222,0,0,0.3
2223,0,1,0.625
2224,0,1,0.735
2225,0,1,0.86
2226,0,1,0.57
2227,0,0,0.2
2228,0,1,0.635
2229,0,1,0.73
2230,0,0,0.18
2231,0,1,0.54
2232,0,1,0.59
2233,0,0,0.39
2234,0,1,0.68
2235,0,1,0.42
2236,0,1,0.195
2237,0,1,0.65
2238,0,1,0.765
2239,0,0,0.52
2240,0,0,0.24
2241,0,0,0.29
2242,0,0,0.48
2243,0,0,0.3
2244,0,0,0.45
2245,0,1,0.875
2246,0,1,0.635
2247,0,1,0.41
2248,0,0,0.315
2249,0,1,0.77
2250,0,0,0.41
2251,0,0,0.42
2252,0,1,0.47
2253,0,0,0.25
2254,0,0,0.425
2255,0,0,0.21
2256,0,0,0.195
2257,0,1,0.455
2258,0,0,0.585
2259,0,0,0.595
2260,0,0,0.38
2261,0,1,0.635
2262,0,1,0.675
2263,0,0,0.2
2264,0,1,0.595
2265,0,1,0.485
2266,0,0,0.225
2267,0,0,0.67
2268,0,1,0.47
2269,0,0,0.65
2270,0,0,0.29
2271,0,1,0.755
2272,0,0,0.165
2273,0,1,0.465
2274,0,0,0.29
2275,0,1,0.705
2276,0,1,0.665
2277,0,0,0.315
2278,0,0,0.395
2279,0,1,0.65
2280,0,0,0.445
2281,0,1,0.605
2282,0,0,0.355
2283,0,0,0.235
2284,0,0,0.215
2285,0,0,0.265
2286,0,0,0.54
2287,0,0,0.335
2288,0,0,0.4
2289,0,0,0.355
2290,0,1,0.645
2291,0,1,0.785
2292,0,1,0.715
2293,0,1,0.505
2294,0,1,0.405
2295,0,0,0.395
2296,0,1,0.825
2297,0,1,0.705
2298,0,0,0.455
2299,0,1,0.59
2300,0,1,0.69
2301,0,0,0.215
2302,0,1,0.245
2303,0,0,0.29
2304,0,1,0.705
2305,0,0,0.27
2306,0,0,0.535
2307,0,0,0.14
2308,0,0,0.54
2309,0,1,0.745
2310,0,1,0.82
2311,0,0,0.215
2312,0,1,0.495
2313,0,1,0.635
2314,0,1,0.53
2315,0,1,0.645
2316,0,1,0.705
2317,0,0,0.285
2318,0,1,0.545
2319,0,0,0.21
2320,0,0,0.35
2321,0,1,0.63
2322,0,1,0.335
2323,0,0,0.235
2324,0,1,0.535
2325,0,0,0.13
2326,0,1,0.565
2327,0,1,0.57
2328,0,0,0.43
2329,0,0,0.615
2330,0,1,0.65
2331,0,0,0.31
2332,0,0,0.33
2333,0,0,0.41
2334,0,1,0.695
2335,0,1,0.62
2336,0,1,0.805
2337,0,1,0.785
2338,0,1,0.83
2339,0,0,0.175
2340,0,0,0.365
2341,0,0,0.28
2342,0,1,0.53
2343,0,0,0.36
2344,0,1,0.645
2345,0,0,0.35
2346,0,1,0.655
2347,0,1,0.525
2348,0,1,0.455
2349,0,0,0.42
2350,0,1,0.615
2351,0,1,0.29
2352,0,1,0.77
2353,0,1,0.7
2354,0,1,0.59
2355,0,0,0.325
2356,0,0,0.36
2357,0,1,0.73
2358,0,1,0.535
2359,0,0,0.455
2360,0,0,0.345
2361,0,1,0.675
2362,0,0,0.28
2363,0,1,0.415
2364,0,0,0.15
2365,0,1,0.375
2366,0,0,0.295
2367,0,0,0.445
2368,0,1,0.6
2369,0,0,0.13
2370,0,0,0.39
2371,0,1,0.655
2372,0,1,0.81
2373,0,1,0.68
2374,0,1,0.615
2375,0,0,0.57
2376,0,1,0.835
2377,0,1,0.515
2378,0,1,0.73
2379,0,0,0.29
2380,0,0,0.425
2381,0,1,0.58
2382,0,1,0.62
2383,0,0,0.235
2384,0,0,0.405
2385,0,1,0.59
2386,0,0,0.15
2387,0,0,0.37
2388,0,0,0.435
2389,0,0,0.21
2390,0,1,0.86
2391,0,1,0.83
2392,0,0,0.455
2393,0,0,0.67
2394,0,0,0.525
2395,0,1,0.415
2396,0,0,0.34
2397,0,0,0.17
2398,0,0,0.705
2399,0,1,0.56
2400,0,0,0.245
2401,0,1,0.72
2402,0,0,0.355
2403,0,1,0.55
2404,0,0,0.265
2405,0,1,0.68
2406,0,0,0.345
2407,0,1,0.485
2408,0,1,0.595
2409,0,1,0.51
2410,0,1,0.38
2411,0,0,0.46
2412,0,1,0.765
2413,0,0,0.245
2414,0,0,0.445
2415,0,0,0.325
2416,0,0,0.47
2417,0,1,0.53
2418,0,0,0.42
2419,0,1,0.625
2420,0,0,0.21
2421,0,1,0.695
2422,0,0,0.25
2423,0,0,0.035
2424,0,0,0.335
2425,0,1,0.44
2426,0,0,0.285
2427,0,0,0.19
2428,0,0,0.33
2429,0,0,0.54
2430,0,1,0.66
2431,0,0,0.565
2432,0,1,0.725
2433,0,0,0.215
2434,0,1,0.7
2435,0,0,0.355
2436,0,0,0.5
2437,0,1,0.525
2438,0,0,0.23
2439,0,1,0.57
2440,0,0,0.575
2441,0,0,0.28
2442,0,0,0.415
2443,0,0,0.31
2444,0,1,0.345
2445,0,0,0.225
2446,0,1,0.65
2447,0,1,0.725
2448,0,0,0.235
2449,0,1,0.44
2450,0,1,0.44
2451,0,1,0.475
2452,0,1,0.85
2453,0,1,0.545
2454,0,1,0.55
2455,0,1,0.645
2456,0,0,0.57
2457,0,0,0.105
2458,0,1,0.72
2459,0,1,0.735
2460,0,1,0.82
2461,0,1,0.73
2462,0,0,0.21
2463,0,1,0.575
2464,0,0,0.18
2465,0,1,0.51
2466,0,1,0.585
2467,0,1,0.93
2468,0,1,0.49
2469,0,0,0.405
2470,0,1,0.58
2471,0,0,0.065
2472,0,0,0.1
2473,0,1,0.64
2474,0,1,0.61
2475,0,1,0.525
2476,0,1,0.395
2477,0,1,0.765
2478,0,1,0.56
2479,0,1,0.705
2480,0,0,0.51
2481,0,0,0.29
2482,0,0,0.26
2483,0,1,0.685
2484,0,1,0.45
2485,0,1,0.39
2486,0,1,0.545
2487,0,1,0.47
2488,0,0,0.52
2489,0,0,0.345
2490,0,0,0.235
2491,0,1,0.81
2492,0,0,0.315
2493,0,0,0.24
2494,0,0,0.42
2495,0,1,0.595
2496,0,0,0.34
2497,0,0,0.42
2498,0,1,0.825
2499,0,1,0.58
2500,0,0,0.12
2501,0,0,0.14
2502,0,1,0.445
2503,0,1,0.865
2504,0,0,0.305
2505,0,1,0.695
2506,0,0,0.395
2507,0,0,0.365
2508,0,1,0.645
2509,0,0,0.265
2510,0,1,0.655
2511,0,0,0.215
2512,0,1,0.51
2513,0,0,0.695
2514,0,1,0.595
2515,0,0,0.44
2516,0,0,0.38
2517,0,0,0.295
2518,0,0,0.555
2519,0,0,0.15
2520,0,0,0.73
2521,0,1,0.61
2522,0,0,0.05
2523,0,0,0.405
2524,0,0,0.31
2525,0,1,0.72
2526,0,1,0.67
2527,0,0,0.135
2528,0,0,0.705
2529,0,1,0.54
2530,0,0,0.2
2531,0,1,0.805
2532,0,1,0.555
2533,0,0,0.14
2534,0,1,0.545
2535,0,0,0.5
2536,0,1,0.47
2537,0,0,0.63
2538,0,1,0.355
2539,0,1,0.755
2540,0,1,0.58
2541,0,1,0.745
2542,0,0,0.44
2543,0,1,0.525
2544,0,0,0.35
2545,0,1,0.77
2546,0,0,0.385
2547,0,1,0.645
2548,0,0,0.33
2549,0,1,0.69
2550,0,0,0.215
2551,0,1,0.505
2552,0,0,0.325
2553,0,0,0.405
2554,0,1,0.5
2555,0,1,0.77
2556,0,0,0.305
2557,0,0,0.185
2558,0,1,0.725
2559,0,1,0.85
2560,0,1,0.475
2561,0,0,0.385
2562,0,0,0.27
2563,0,1,0.69
2564,0,1,0.71
2565,0,0,0.065
2566,0,1,0.52
2567,0,0,0.335
2568,0,0,0.61
2569,0,1,0.685
2570,0,0,0.34
2571,0,0,0.625
2572,0,0,0.655
2573,0,0,0.555
2574,0,1,0.81
2575,0,0,0.595
2576,0,1,0.645
2577,0,0,0.47
2578,0,0,0.295
2579,0,1,0.81
2580,0,1,0.565
2581,0,1,0.475
2582,0,1,0.45
2583,0,1,0.705
2584,0,0,0.22
2585,0,0,0.71
2586,0,0,0.17
2587,0,0,0.31
2588,0,1,0.535
2589,0,0,0.16
2590,0,1,0.7
2591,0,1,0.775
2592,0,1,0.7
2593,0,0,0.14
2594,0,1,0.255
2595,0,1,0.735
2596,0,1,0.77
2597,0,1,0.895
2598,0,0,0.36
2599,0,0,0.29
2600,0,0,0.27
2601,0,0,0.32
2602,0,0,0.31
2603,0,0,0.28
2604,0,1,0.9
2605,0,1,0.77
2606,0,0,0.35
2607,0,1,0.47
2608,0,1,0.525
2609,0,1,0.895
2610,0,1,0.545
2611,0,1,0.415
2612,0,1,0.675
2613,0,0,0.485
2614,0,1,0.78
2615,0,0,0.56
2616,0,0,0.09
2617,0,1,0.56
2618,0,1,0.785
2619,0,0,0.385
2620,0,0,0.315
2621,0,0,0.37
2622,0,0,0.42
2623,0,1,0.835
2624,0,0,0.215
2625,0,1,0.375
2626,0,1,0.475
2627,0,0,0.115
2628,0,0,0.55
2629,0,0,0.55
